Area mm^2,Index
80.65,8127
92.48,8128
89.56,8129
138.18,8130
73.22,8131
81.57,8132
398.23,8133
90.5,8134
80.47,8135
90.74,8136
95.92,8137
69.49,8138
45.0,8139
72.19,8140
70.13,8141
115.8,8142
43.13,8143
91.9,8144
94.48,8145
56.01,8146
136.9,8147
79.59,8148
75.9,8149
84.25,8150
51.78,8151
89.44,8152
68.68,8153
87.79,8154
89.22,8155
83.2,8156
49.65,8157
61.33,8158
108.42,8159
64.38,8160
89.48,8161
98.73,8162
110.69,8163
108.23,8164
102.66,8165
114.71,8166
105.53,8167
90.23,8168
90.08,8169
88.9,8170
83.23,8171
103.76,8172
56.84,8173
57.24,8174
39.64,8175
73.17,8176
97.96,8177
111.74,8178
88.13,8179
39.97,8180
115.33,8181
91.16,8182
78.29,8183
97.87,8184
95.9,8185
85.17,8186
78.9,8187
72.66,8188
65.0,8189
98.01,8190
83.13,8191
65.81,8192
85.58,8193
97.37,8194
173.0,8195
100.05,8196
96.51,8197
101.67,8198
40.53,8199
101.6,8200
97.49,8201
82.91,8202
123.04,8203
113.34,8204
96.91,8205
93.3,8206
110.46,8207
120.12,8208
60.55,8209
70.26,8210
71.26,8211
98.2,8212
93.47,8213
95.5,8214
92.09,8215
54.83,8216
109.31,8217
77.4,8218
94.42,8219
59.67,8220
78.71,8221
71.14,8222
92.36,8223
104.74,8224
58.53,8225
104.47,8226
94.77,8227
80.64,8228
112.11,8229
68.58,8230
97.18,8231
104.87,8232
52.23,8233
120.64,8234
55.35,8235
110.05,8236
121.42,8237
87.13,8238
104.3,8239
107.98,8240
57.41,8241
86.76,8242
70.37,8243
34.04,8244
102.77,8245
106.34,8246
100.66,8247
108.31,8248
87.75,8249
75.38,8250
93.08,8251
97.62,8252
97.3,8253
99.33,8254
87.74,8255
52.0,8256
42.15,8257
55.57,8258
70.82,8259
74.09,8260
109.18,8261
83.96,8262
47.14,8263
84.36,8264
87.49,8265
86.32,8266
78.44,8267
97.33,8268
88.33,8269
71.29,8270
48.63,8271
158.91,8272
92.81,8273
80.86,8274
90.18,8275
102.14,8276
63.27,8277
73.35,8278
151.31,8279
79.24,8280
77.69,8281
111.87,8282
78.34,8283
90.25,8284
40.8,8285
69.67,8286
83.13,8287
86.05,8288
76.61,8289
53.42,8290
87.57,8291
70.99,8292
86.17,8293
94.62,8294
78.85,8295
84.69,8296
94.69,8297
108.18,8298
85.34,8299
34.54,8300
78.85,8301
88.13,8302
74.19,8303
86.86,8304
52.15,8305
59.07,8306
85.07,8307
101.7,8308
95.4,8309
95.8,8310
55.83,8311
93.37,8312
96.36,8313
105.6,8314
127.04,8315
125.92,8316
93.51,8317
85.55,8318
87.27,8319
83.74,8320
102.65,8321
102.82,8322
52.77,8323
100.29,8324
80.6,8325
94.96,8326
95.01,8327
118.45,8328
54.58,8329
55.39,8330
75.59,8331
95.97,8332
77.31,8333
86.66,8334
40.82,8335
140.33,8336
104.77,8337
114.59,8338
115.65,8339
58.83,8340
104.74,8341
100.08,8342
110.34,8343
59.89,8344
50.85,8345
107.02,8346
169.13,8347
152.42,8348
108.05,8349
98.8,8350
97.07,8351
79.73,8352
101.94,8353
72.27,8354
57.26,8355
103.47,8356
78.97,8357
96.05,8358
103.51,8359
114.45,8360
91.31,8361
96.8,8362
111.13,8363
120.49,8364
90.22,8365
82.8,8366
159.34,8367
98.3,8368
104.08,8369
101.53,8370
159.01,8371
172.58,8372
94.28,8373
103.69,8374
94.28,8375
103.69,8376
105.92,8377
111.0,8378
144.19,8379
66.49,8380
90.54,8381
91.36,8382
98.97,8383
95.77,8384
77.75,8385
90.25,8386
99.14,8387
100.74,8388
103.37,8389
77.21,8390
81.48,8391
162.37,8392
91.58,8393
159.37,8394
90.42,8395
90.23,8396
99.58,8397
92.33,8398
104.3,8399
97.54,8400
108.91,8401
114.17,8402
37.11,8403
117.41,8404
86.14,8405
92.36,8406
81.14,8407
94.03,8408
99.8,8409
93.91,8410
87.27,8411
98.25,8412
68.12,8413
94.08,8414
87.89,8415
99.75,8416
130.73,8417
101.4,8418
62.41,8419
78.44,8420
75.53,8421
76.93,8422
87.74,8423
94.33,8424
77.4,8425
87.2,8426
86.47,8427
83.44,8428
91.97,8429
98.43,8430
104.23,8431
65.78,8432
90.39,8433
73.69,8434
41.52,8435
91.2,8436
51.29,8437
79.1,8438
48.46,8439
80.45,8440
78.7,8441
93.19,8442
75.19,8443
62.93,8444
51.27,8445
97.05,8446
81.63,8447
47.38,8448
56.01,8449
86.14,8450
81.73,8451
92.22,8452
90.94,8453
99.07,8454
110.64,8455
95.02,8456
82.63,8457
95.72,8458
114.0,8459
93.59,8460
76.29,8461
105.46,8462
87.0,8463
99.81,8464
87.69,8465
102.28,8466
104.77,8467
95.51,8468
71.33,8469
82.05,8470
66.96,8471
97.17,8472
108.11,8473
113.29,8474
109.82,8475
101.11,8476
91.77,8477
94.03,8478
53.75,8479
116.28,8480
111.91,8481
72.05,8482
81.99,8483
156.59,8484
76.03,8485
110.76,8486
93.17,8487
84.97,8488
101.33,8489
98.47,8490
90.81,8491
55.98,8492
104.3,8493
86.95,8494
75.83,8495
131.57,8496
65.53,8497
140.97,8498
93.56,8499
85.48,8500
70.6,8501
97.59,8502
101.8,8503
96.71,8504
104.17,8505
106.73,8506
101.87,8507
83.94,8508
97.12,8509
92.61,8510
156.06,8511
83.45,8512
97.01,8513
100.98,8514
91.89,8515
136.52,8516
101.86,8517
116.76,8518
97.15,8519
105.97,8520
101.7,8521
95.9,8522
104.05,8523
117.61,8524
102.45,8525
63.28,8526
96.0,8527
97.49,8528
113.21,8529
94.08,8530
74.5,8531
71.88,8532
95.18,8533
94.47,8534
90.77,8535
52.25,8536
93.46,8537
105.11,8538
94.4,8539
101.72,8540
97.82,8541
97.49,8542
93.94,8543
35.72,8544
89.12,8545
110.1,8546
79.2,8547
88.63,8548
87.45,8549
98.2,8550
94.92,8551
91.3,8552
87.74,8553
111.57,8554
70.96,8555
85.55,8556
49.69,8557
111.49,8558
77.28,8559
88.94,8560
87.77,8561
84.13,8562
58.02,8563
92.49,8564
66.86,8565
133.24,8566
68.7,8567
53.01,8568
149.99,8569
136.52,8570
139.64,8571
88.67,8572
106.61,8573
69.57,8574
85.28,8575
89.83,8576
49.92,8577
77.06,8578
76.66,8579
83.81,8580
94.65,8581
78.26,8582
75.54,8583
90.62,8584
82.66,8585
37.56,8586
58.66,8587
61.19,8588
90.4,8589
84.74,8590
40.26,8591
46.97,8592
96.76,8593
71.19,8594
112.97,8595
122.65,8596
89.83,8597
89.36,8598
59.99,8599
123.43,8600
109.11,8601
92.19,8602
70.7,8603
96.63,8604
82.78,8605
58.95,8606
91.63,8607
94.67,8608
86.98,8609
56.84,8610
102.77,8611
82.09,8612
131.61,8613
89.76,8614
96.19,8615
90.1,8616
111.03,8617
107.56,8618
103.17,8619
70.47,8620
101.21,8621
85.56,8622
80.45,8623
100.56,8624
88.06,8625
93.1,8626
87.5,8627
95.21,8628
113.37,8629
86.0,8630
67.09,8631
122.63,8632
96.05,8633
94.08,8634
89.34,8635
150.82,8636
100.37,8637
93.46,8638
118.47,8639
72.19,8640
120.12,8641
90.62,8642
97.15,8643
62.19,8644
207.2,8645
47.38,8646
76.29,8647
72.64,8648
126.16,8649
91.43,8650
82.58,8651
108.31,8652
101.16,8653
99.48,8654
91.7,8655
118.4,8656
107.02,8657
92.73,8658
90.08,8659
82.81,8660
101.43,8661
87.18,8662
89.64,8663
104.54,8664
123.31,8665
93.56,8666
95.14,8667
129.65,8668
108.33,8669
113.73,8670
51.69,8671
100.79,8672
103.91,8673
88.92,8674
114.88,8675
98.03,8676
102.43,8677
81.58,8678
91.47,8679
102.29,8680
39.08,8681
112.06,8682
101.8,8683
90.84,8684
95.43,8685
108.31,8686
108.91,8687
86.83,8688
96.37,8689
103.93,8690
127.51,8691
86.1,8692
79.64,8693
81.08,8694
53.48,8695
121.86,8696
94.89,8697
76.96,8698
97.15,8699
79.59,8700
111.22,8701
92.61,8702
102.48,8703
95.46,8704
46.28,8705
90.91,8706
78.87,8707
88.38,8708
100.89,8709
84.2,8710
82.86,8711
87.5,8712
99.88,8713
191.45,8714
88.99,8715
97.37,8716
90.08,8717
106.14,8718
124.34,8719
76.76,8720
57.38,8721
68.51,8722
97.0,8723
67.48,8724
95.6,8725
78.48,8726
80.94,8727
76.72,8728
89.48,8729
60.97,8730
104.44,8731
72.07,8732
95.16,8733
84.33,8734
62.52,8735
96.85,8736
65.17,8737
64.29,8738
87.37,8739
41.2,8740
68.58,8741
47.41,8742
89.19,8743
80.23,8744
100.08,8745
93.96,8746
81.4,8747
92.02,8748
80.89,8749
87.94,8750
66.37,8751
95.92,8752
123.98,8753
105.87,8754
102.93,8755
91.94,8756
43.87,8757
90.81,8758
61.31,8759
95.75,8760
71.41,8761
91.74,8762
96.58,8763
107.05,8764
78.5,8765
106.11,8766
100.69,8767
90.81,8768
112.36,8769
99.9,8770
54.73,8771
67.95,8772
99.22,8773
102.95,8774
52.35,8775
95.63,8776
81.08,8777
84.48,8778
72.1,8779
53.18,8780
102.26,8781
114.34,8782
92.07,8783
71.45,8784
65.32,8785
98.21,8786
80.81,8787
89.56,8788
45.12,8789
84.7,8790
91.87,8791
98.72,8792
57.02,8793
47.83,8794
86.2,8795
114.59,8796
105.35,8797
116.29,8798
94.08,8799
45.99,8800
96.07,8801
73.89,8802
72.37,8803
111.99,8804
110.71,8805
101.47,8806
91.47,8807
104.49,8808
102.95,8809
79.74,8810
101.82,8811
76.79,8812
105.85,8813
84.79,8814
57.85,8815
108.92,8816
134.63,8817
66.03,8818
91.79,8819
99.53,8820
62.76,8821
98.94,8822
57.45,8823
107.86,8824
200.39,8825
103.44,8826
80.1,8827
107.24,8828
54.55,8829
75.75,8830
104.74,8831
90.35,8832
99.02,8833
100.88,8834
113.97,8835
102.77,8836
61.27,8837
91.2,8838
169.49,8839
86.56,8840
115.06,8841
92.02,8842
85.85,8843
101.26,8844
117.69,8845
128.94,8846
88.36,8847
81.67,8848
71.28,8849
66.4,8850
61.71,8851
124.32,8852
84.42,8853
80.13,8854
121.86,8855
90.79,8856
76.47,8857
82.49,8858
154.11,8859
90.32,8860
114.77,8861
77.38,8862
77.37,8863
44.98,8864
77.85,8865
88.14,8866
106.59,8867
66.72,8868
107.51,8869
81.95,8870
93.17,8871
71.51,8872
80.2,8873
47.95,8874
85.51,8875
91.8,8876
42.69,8877
47.56,8878
69.54,8879
74.9,8880
46.03,8881
46.64,8882
50.63,8883
66.72,8884
95.14,8885
45.66,8886
88.78,8887
83.98,8888
94.38,8889
84.53,8890
63.16,8891
104.42,8892
45.45,8893
48.25,8894
113.16,8895
110.68,8896
70.18,8897
46.21,8898
88.14,8899
109.8,8900
57.24,8901
49.03,8902
45.22,8903
34.63,8904
102.78,8905
90.32,8906
73.77,8907
100.12,8908
80.22,8909
73.74,8910
50.04,8911
43.33,8912
34.0,8913
54.06,8914
39.06,8915
114.02,8916
76.47,8917
79.68,8918
55.54,8919
49.65,8920
57.36,8921
155.96,8922
42.08,8923
67.9,8924
40.18,8925
80.91,8926
65.07,8927
57.75,8928
49.86,8929
93.78,8930
76.4,8931
76.94,8932
67.14,8933
89.69,8934
50.28,8935
46.15,8936
34.36,8937
64.83,8938
42.84,8939
109.23,8940
67.36,8941
40.41,8942
97.05,8943
100.03,8944
69.51,8945
68.61,8946
96.34,8947
47.71,8948
74.48,8949
49.17,8950
42.38,8951
49.62,8952
69.94,8953
56.82,8954
73.33,8955
54.82,8956
109.88,8957
78.43,8958
82.44,8959
46.72,8960
65.14,8961
61.93,8962
36.99,8963
92.61,8964
87.57,8965
88.87,8966
78.01,8967
116.14,8968
92.81,8969
80.13,8970
45.66,8971
64.97,8972
69.46,8973
76.47,8974
90.81,8975
100.17,8976
64.78,8977
104.57,8978
96.96,8979
100.05,8980
68.27,8981
94.89,8982
97.89,8983
74.35,8984
40.26,8985
94.97,8986
113.36,8987
51.76,8988
48.96,8989
78.28,8990
78.73,8991
85.12,8992
152.82,8993
64.41,8994
70.23,8995
50.33,8996
55.14,8997
51.31,8998
53.84,8999
51.43,9000
42.84,9001
44.44,9002
61.12,9003
121.4,9004
98.4,9005
89.85,9006
73.0,9007
59.49,9008
90.93,9009
37.97,9010
85.02,9011
87.01,9012
92.88,9013
40.43,9014
77.21,9015
89.48,9016
63.91,9017
99.88,9018
57.82,9019
52.4,9020
73.13,9021
59.0,9022
63.0,9023
52.83,9024
62.94,9025
8446.12,9026
148.79,9027
108.8,9028
62.3,9029
190.52,9030
686.67,9031
813.1,9032
33.92,9033
1485.34,9034
35.52,9035
99.85,9036
449.54,9037
1830.51,9038
3511.01,9039
3570.51,9040
3295.83,9041
1484.3,9042
3133.98,9043
962.2,9044
335.81,9045
360.72,9046
691.41,9047
259.99,9048
842.86,9049
410.0,9050
510.74,9051
363.55,9052
291.89,9053
738.34,9054
1214.38,9055
1385.88,9056
1401.43,9057
1381.31,9058
1113.59,9059
999.91,9060
928.72,9061
1057.28,9062
986.67,9063
922.36,9064
852.03,9065
204.57,9066
